season,round,race_name,circuit_id,date,driver_id,driver_code,constructor_id,grid,position,points,status
2018,1,Australian Grand Prix,albert_park,2018-03-25,vettel,VET,ferrari,3,1,25.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,hamilton,HAM,mercedes,1,2,18.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,raikkonen,RAI,ferrari,2,3,15.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,ricciardo,RIC,red_bull,8,4,12.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,alonso,ALO,mclaren,10,5,10.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,max_verstappen,VER,red_bull,4,6,8.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,hulkenberg,HUL,renault,7,7,6.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,bottas,BOT,mercedes,15,8,4.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,vandoorne,VAN,mclaren,11,9,2.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,sainz,SAI,renault,9,10,1.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,perez,PER,force_india,12,11,0.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,ocon,OCO,force_india,14,12,0.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,leclerc,LEC,sauber,18,13,0.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,stroll,STR,williams,13,14,0.0,Finished
2018,1,Australian Grand Prix,albert_park,2018-03-25,brendon_hartley,HAR,toro_rosso,16,15,0.0,+1 Lap
2018,1,Australian Grand Prix,albert_park,2018-03-25,grosjean,GRO,haas,6,16,0.0,Wheel
2018,1,Australian Grand Prix,albert_park,2018-03-25,kevin_magnussen,MAG,haas,5,17,0.0,Wheel
2018,1,Australian Grand Prix,albert_park,2018-03-25,gasly,GAS,toro_rosso,20,18,0.0,Engine
2018,1,Australian Grand Prix,albert_park,2018-03-25,ericsson,ERI,sauber,17,19,0.0,Steering
2018,1,Australian Grand Prix,albert_park,2018-03-25,sirotkin,SIR,williams,19,20,0.0,Brakes
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,vettel,VET,ferrari,1,1,25.0,Finished
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,bottas,BOT,mercedes,3,2,18.0,Finished
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,hamilton,HAM,mercedes,9,3,15.0,Finished
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,gasly,GAS,toro_rosso,5,4,12.0,Finished
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,kevin_magnussen,MAG,haas,6,5,10.0,Finished
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,hulkenberg,HUL,renault,7,6,8.0,Finished
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,alonso,ALO,mclaren,13,7,6.0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,vandoorne,VAN,mclaren,14,8,4.0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,ericsson,ERI,sauber,17,9,2.0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,ocon,OCO,force_india,8,10,1.0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,sainz,SAI,renault,10,11,0.0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,leclerc,LEC,sauber,19,12,0.0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,grosjean,GRO,haas,16,13,0.0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,stroll,STR,williams,20,14,0.0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,sirotkin,SIR,williams,18,15,0.0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,perez,PER,force_india,12,16,0.0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,brendon_hartley,HAR,toro_rosso,11,17,0.0,+1 Lap
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,raikkonen,RAI,ferrari,2,18,0.0,Wheel
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,max_verstappen,VER,red_bull,15,19,0.0,Puncture
2018,2,Bahrain Grand Prix,bahrain,2018-04-08,ricciardo,RIC,red_bull,4,20,0.0,Electrical
2018,3,Chinese Grand Prix,shanghai,2018-04-15,ricciardo,RIC,red_bull,6,1,25.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,bottas,BOT,mercedes,3,2,18.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,raikkonen,RAI,ferrari,2,3,15.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,hamilton,HAM,mercedes,4,4,12.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,max_verstappen,VER,red_bull,5,5,10.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,hulkenberg,HUL,renault,7,6,8.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,alonso,ALO,mclaren,13,7,6.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,vettel,VET,ferrari,1,8,4.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,sainz,SAI,renault,9,9,2.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,kevin_magnussen,MAG,haas,11,10,1.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,ocon,OCO,force_india,12,11,0.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,perez,PER,force_india,8,12,0.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,vandoorne,VAN,mclaren,14,13,0.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,stroll,STR,williams,18,14,0.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,sirotkin,SIR,williams,16,15,0.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,ericsson,ERI,sauber,20,16,0.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,grosjean,GRO,haas,10,17,0.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,gasly,GAS,toro_rosso,17,18,0.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,leclerc,LEC,sauber,19,19,0.0,Finished
2018,3,Chinese Grand Prix,shanghai,2018-04-15,brendon_hartley,HAR,toro_rosso,15,20,0.0,Collision damage
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,hamilton,HAM,mercedes,2,1,25.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,raikkonen,RAI,ferrari,6,2,18.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,perez,PER,force_india,8,3,15.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,vettel,VET,ferrari,1,4,12.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,sainz,SAI,renault,9,5,10.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,leclerc,LEC,sauber,13,6,8.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,alonso,ALO,mclaren,12,7,6.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,stroll,STR,williams,10,8,4.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,vandoorne,VAN,mclaren,16,9,2.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,brendon_hartley,HAR,toro_rosso,19,10,1.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,ericsson,ERI,sauber,18,11,0.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,gasly,GAS,toro_rosso,17,12,0.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,kevin_magnussen,MAG,haas,15,13,0.0,Finished
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,bottas,BOT,mercedes,3,14,0.0,Puncture
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,grosjean,GRO,haas,20,15,0.0,Accident
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,max_verstappen,VER,red_bull,5,16,0.0,Collision
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,ricciardo,RIC,red_bull,4,17,0.0,Collision
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,hulkenberg,HUL,renault,14,18,0.0,Accident
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,ocon,OCO,force_india,7,19,0.0,Collision
2018,4,Azerbaijan Grand Prix,baku,2018-04-29,sirotkin,SIR,williams,11,20,0.0,Collision
2018,5,Spanish Grand Prix,catalunya,2018-05-13,hamilton,HAM,mercedes,1,1,25.0,Finished
2018,5,Spanish Grand Prix,catalunya,2018-05-13,bottas,BOT,mercedes,2,2,18.0,Finished
2018,5,Spanish Grand Prix,catalunya,2018-05-13,max_verstappen,VER,red_bull,5,3,15.0,Finished
2018,5,Spanish Grand Prix,catalunya,2018-05-13,vettel,VET,ferrari,3,4,12.0,Finished
2018,5,Spanish Grand Prix,catalunya,2018-05-13,ricciardo,RIC,red_bull,6,5,10.0,Finished
2018,5,Spanish Grand Prix,catalunya,2018-05-13,kevin_magnussen,MAG,haas,7,6,8.0,+1 Lap
2018,5,Spanish Grand Prix,catalunya,2018-05-13,sainz,SAI,renault,9,7,6.0,+1 Lap
2018,5,Spanish Grand Prix,catalunya,2018-05-13,alonso,ALO,mclaren,8,8,4.0,+1 Lap
2018,5,Spanish Grand Prix,catalunya,2018-05-13,perez,PER,force_india,15,9,2.0,+2 Laps
2018,5,Spanish Grand Prix,catalunya,2018-05-13,leclerc,LEC,sauber,14,10,1.0,+2 Laps
2018,5,Spanish Grand Prix,catalunya,2018-05-13,stroll,STR,williams,18,11,0.0,+2 Laps
2018,5,Spanish Grand Prix,catalunya,2018-05-13,brendon_hartley,HAR,toro_rosso,20,12,0.0,+2 Laps
2018,5,Spanish Grand Prix,catalunya,2018-05-13,ericsson,ERI,sauber,17,13,0.0,+2 Laps
2018,5,Spanish Grand Prix,catalunya,2018-05-13,sirotkin,SIR,williams,19,14,0.0,+3 Laps
2018,5,Spanish Grand Prix,catalunya,2018-05-13,vandoorne,VAN,mclaren,11,15,0.0,Gearbox
2018,5,Spanish Grand Prix,catalunya,2018-05-13,ocon,OCO,force_india,13,16,0.0,Oil leak
2018,5,Spanish Grand Prix,catalunya,2018-05-13,raikkonen,RAI,ferrari,4,17,0.0,Turbo
2018,5,Spanish Grand Prix,catalunya,2018-05-13,grosjean,GRO,haas,10,18,0.0,Collision
2018,5,Spanish Grand Prix,catalunya,2018-05-13,gasly,GAS,toro_rosso,12,19,0.0,Collision
2018,5,Spanish Grand Prix,catalunya,2018-05-13,hulkenberg,HUL,renault,16,20,0.0,Collision
2018,6,Monaco Grand Prix,monaco,2018-05-27,ricciardo,RIC,red_bull,1,1,25.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,vettel,VET,ferrari,2,2,18.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,hamilton,HAM,mercedes,3,3,15.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,raikkonen,RAI,ferrari,4,4,12.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,bottas,BOT,mercedes,5,5,10.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,ocon,OCO,force_india,6,6,8.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,gasly,GAS,toro_rosso,10,7,6.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,hulkenberg,HUL,renault,11,8,4.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,max_verstappen,VER,red_bull,20,9,2.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,sainz,SAI,renault,8,10,1.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,ericsson,ERI,sauber,16,11,0.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,perez,PER,force_india,9,12,0.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,kevin_magnussen,MAG,haas,19,13,0.0,Finished
2018,6,Monaco Grand Prix,monaco,2018-05-27,vandoorne,VAN,mclaren,12,14,0.0,+1 Lap
2018,6,Monaco Grand Prix,monaco,2018-05-27,grosjean,GRO,haas,18,15,0.0,+1 Lap
2018,6,Monaco Grand Prix,monaco,2018-05-27,sirotkin,SIR,williams,13,16,0.0,+1 Lap
2018,6,Monaco Grand Prix,monaco,2018-05-27,stroll,STR,williams,17,17,0.0,+2 Laps
2018,6,Monaco Grand Prix,monaco,2018-05-27,leclerc,LEC,sauber,14,18,0.0,Collision
2018,6,Monaco Grand Prix,monaco,2018-05-27,brendon_hartley,HAR,toro_rosso,15,19,0.0,Collision
2018,6,Monaco Grand Prix,monaco,2018-05-27,alonso,ALO,mclaren,7,20,0.0,Gearbox
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,vettel,VET,ferrari,1,1,25.0,Finished
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,bottas,BOT,mercedes,2,2,18.0,Finished
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,max_verstappen,VER,red_bull,3,3,15.0,Finished
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,ricciardo,RIC,red_bull,6,4,12.0,Finished
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,hamilton,HAM,mercedes,4,5,10.0,Finished
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,raikkonen,RAI,ferrari,5,6,8.0,Finished
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,hulkenberg,HUL,renault,7,7,6.0,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,sainz,SAI,renault,9,8,4.0,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,ocon,OCO,force_india,8,9,2.0,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,leclerc,LEC,sauber,13,10,1.0,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,gasly,GAS,toro_rosso,16,11,0.0,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,grosjean,GRO,haas,20,12,0.0,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,kevin_magnussen,MAG,haas,11,13,0.0,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,perez,PER,force_india,10,14,0.0,+1 Lap
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,ericsson,ERI,sauber,19,15,0.0,+2 Laps
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,vandoorne,VAN,mclaren,15,16,0.0,+2 Laps
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,sirotkin,SIR,williams,18,17,0.0,+2 Laps
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,alonso,ALO,mclaren,14,18,0.0,Exhaust
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,brendon_hartley,HAR,toro_rosso,12,19,0.0,Collision
2018,7,Canadian Grand Prix,villeneuve,2018-06-10,stroll,STR,williams,17,20,0.0,Collision
2018,8,French Grand Prix,ricard,2018-06-24,hamilton,HAM,mercedes,1,1,25.0,Finished
2018,8,French Grand Prix,ricard,2018-06-24,max_verstappen,VER,red_bull,4,2,18.0,Finished
2018,8,French Grand Prix,ricard,2018-06-24,raikkonen,RAI,ferrari,6,3,15.0,Finished
2018,8,French Grand Prix,ricard,2018-06-24,ricciardo,RIC,red_bull,5,4,12.0,Finished
2018,8,French Grand Prix,ricard,2018-06-24,vettel,VET,ferrari,3,5,10.0,Finished
2018,8,French Grand Prix,ricard,2018-06-24,kevin_magnussen,MAG,haas,9,6,8.0,Finished
2018,8,French Grand Prix,ricard,2018-06-24,bottas,BOT,mercedes,2,7,6.0,Finished
2018,8,French Grand Prix,ricard,2018-06-24,sainz,SAI,renault,7,8,4.0,Finished
2018,8,French Grand Prix,ricard,2018-06-24,hulkenberg,HUL,renault,12,9,2.0,Finished
2018,8,French Grand Prix,ricard,2018-06-24,leclerc,LEC,sauber,8,10,1.0,Finished
2018,8,French Grand Prix,ricard,2018-06-24,grosjean,GRO,haas,10,11,0.0,+1 Lap
2018,8,French Grand Prix,ricard,2018-06-24,vandoorne,VAN,mclaren,17,12,0.0,+1 Lap
2018,8,French Grand Prix,ricard,2018-06-24,ericsson,ERI,sauber,15,13,0.0,+1 Lap
2018,8,French Grand Prix,ricard,2018-06-24,brendon_hartley,HAR,toro_rosso,20,14,0.0,+1 Lap
2018,8,French Grand Prix,ricard,2018-06-24,sirotkin,SIR,williams,18,15,0.0,+1 Lap
2018,8,French Grand Prix,ricard,2018-06-24,alonso,ALO,mclaren,16,16,0.0,Wheel
2018,8,French Grand Prix,ricard,2018-06-24,stroll,STR,williams,19,17,0.0,Puncture
2018,8,French Grand Prix,ricard,2018-06-24,perez,PER,force_india,13,18,0.0,Engine
2018,8,French Grand Prix,ricard,2018-06-24,ocon,OCO,force_india,11,19,0.0,Collision
2018,8,French Grand Prix,ricard,2018-06-24,gasly,GAS,toro_rosso,14,20,0.0,Collision
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,max_verstappen,VER,red_bull,4,1,25.0,Finished
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,raikkonen,RAI,ferrari,3,2,18.0,Finished
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,vettel,VET,ferrari,6,3,15.0,Finished
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,grosjean,GRO,haas,5,4,12.0,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,kevin_magnussen,MAG,haas,8,5,10.0,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,ocon,OCO,force_india,11,6,8.0,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,perez,PER,force_india,16,7,6.0,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,alonso,ALO,mclaren,13,8,4.0,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,leclerc,LEC,sauber,18,9,2.0,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,ericsson,ERI,sauber,20,10,1.0,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,gasly,GAS,toro_rosso,12,11,0.0,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,sainz,SAI,renault,9,12,0.0,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,sirotkin,SIR,williams,17,13,0.0,+2 Laps
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,stroll,STR,williams,14,14,0.0,+2 Laps
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,vandoorne,VAN,mclaren,15,15,0.0,Collision damage
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,hamilton,HAM,mercedes,2,16,0.0,Fuel pressure
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,brendon_hartley,HAR,toro_rosso,19,17,0.0,Hydraulics
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,ricciardo,RIC,red_bull,7,18,0.0,Exhaust
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,bottas,BOT,mercedes,1,19,0.0,Hydraulics
2018,9,Austrian Grand Prix,red_bull_ring,2018-07-01,hulkenberg,HUL,renault,10,20,0.0,Engine
2018,10,British Grand Prix,silverstone,2018-07-08,vettel,VET,ferrari,2,1,25.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,hamilton,HAM,mercedes,1,2,18.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,raikkonen,RAI,ferrari,3,3,15.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,bottas,BOT,mercedes,4,4,12.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,ricciardo,RIC,red_bull,6,5,10.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,hulkenberg,HUL,renault,11,6,8.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,ocon,OCO,force_india,10,7,6.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,alonso,ALO,mclaren,13,8,4.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,kevin_magnussen,MAG,haas,7,9,2.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,perez,PER,force_india,12,10,1.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,vandoorne,VAN,mclaren,17,11,0.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,stroll,STR,williams,19,12,0.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,gasly,GAS,toro_rosso,14,13,0.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,sirotkin,SIR,williams,18,14,0.0,Finished
2018,10,British Grand Prix,silverstone,2018-07-08,max_verstappen,VER,red_bull,5,15,0.0,Brakes
2018,10,British Grand Prix,silverstone,2018-07-08,grosjean,GRO,haas,8,16,0.0,Collision
2018,10,British Grand Prix,silverstone,2018-07-08,sainz,SAI,renault,16,17,0.0,Collision
2018,10,British Grand Prix,silverstone,2018-07-08,ericsson,ERI,sauber,15,18,0.0,Accident
2018,10,British Grand Prix,silverstone,2018-07-08,leclerc,LEC,sauber,9,19,0.0,Tyre
2018,10,British Grand Prix,silverstone,2018-07-08,brendon_hartley,HAR,toro_rosso,0,20,0.0,Power Unit
2018,11,German Grand Prix,hockenheimring,2018-07-22,hamilton,HAM,mercedes,14,1,25.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,bottas,BOT,mercedes,2,2,18.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,raikkonen,RAI,ferrari,3,3,15.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,max_verstappen,VER,red_bull,4,4,12.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,hulkenberg,HUL,renault,7,5,10.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,grosjean,GRO,haas,6,6,8.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,perez,PER,force_india,10,7,6.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,ocon,OCO,force_india,15,8,4.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,ericsson,ERI,sauber,13,9,2.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,brendon_hartley,HAR,toro_rosso,17,10,1.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,kevin_magnussen,MAG,haas,5,11,0.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,sainz,SAI,renault,8,12,0.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,vandoorne,VAN,mclaren,19,13,0.0,Finished
2018,11,German Grand Prix,hockenheimring,2018-07-22,gasly,GAS,toro_rosso,16,14,0.0,+1 Lap
2018,11,German Grand Prix,hockenheimring,2018-07-22,leclerc,LEC,sauber,9,15,0.0,+1 Lap
2018,11,German Grand Prix,hockenheimring,2018-07-22,alonso,ALO,mclaren,11,16,0.0,Retired
2018,11,German Grand Prix,hockenheimring,2018-07-22,stroll,STR,williams,18,17,0.0,Engine
2018,11,German Grand Prix,hockenheimring,2018-07-22,vettel,VET,ferrari,1,18,0.0,Accident
2018,11,German Grand Prix,hockenheimring,2018-07-22,sirotkin,SIR,williams,12,19,0.0,Engine
2018,11,German Grand Prix,hockenheimring,2018-07-22,ricciardo,RIC,red_bull,20,20,0.0,Engine
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,hamilton,HAM,mercedes,1,1,25.0,Finished
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,vettel,VET,ferrari,4,2,18.0,Finished
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,raikkonen,RAI,ferrari,3,3,15.0,Finished
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,ricciardo,RIC,red_bull,12,4,12.0,Finished
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,bottas,BOT,mercedes,2,5,10.0,Finished
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,gasly,GAS,toro_rosso,6,6,8.0,Finished
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,kevin_magnussen,MAG,haas,9,7,6.0,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,alonso,ALO,mclaren,11,8,4.0,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,sainz,SAI,renault,5,9,2.0,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,grosjean,GRO,haas,10,10,1.0,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,brendon_hartley,HAR,toro_rosso,8,11,0.0,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,hulkenberg,HUL,renault,13,12,0.0,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,ocon,OCO,force_india,18,13,0.0,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,perez,PER,force_india,19,14,0.0,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,ericsson,ERI,sauber,14,15,0.0,+2 Laps
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,sirotkin,SIR,williams,20,16,0.0,+2 Laps
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,stroll,STR,williams,15,17,0.0,+2 Laps
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,vandoorne,VAN,mclaren,16,18,0.0,Gearbox
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,max_verstappen,VER,red_bull,7,19,0.0,Power loss
2018,12,Hungarian Grand Prix,hungaroring,2018-07-29,leclerc,LEC,sauber,17,20,0.0,Suspension
2018,13,Belgian Grand Prix,spa,2018-08-26,vettel,VET,ferrari,2,1,25.0,Finished
2018,13,Belgian Grand Prix,spa,2018-08-26,hamilton,HAM,mercedes,1,2,18.0,Finished
2018,13,Belgian Grand Prix,spa,2018-08-26,max_verstappen,VER,red_bull,7,3,15.0,Finished
2018,13,Belgian Grand Prix,spa,2018-08-26,bottas,BOT,mercedes,19,4,12.0,Finished
2018,13,Belgian Grand Prix,spa,2018-08-26,perez,PER,force_india,4,5,10.0,Finished
2018,13,Belgian Grand Prix,spa,2018-08-26,ocon,OCO,force_india,3,6,8.0,Finished
2018,13,Belgian Grand Prix,spa,2018-08-26,grosjean,GRO,haas,5,7,6.0,Finished
2018,13,Belgian Grand Prix,spa,2018-08-26,kevin_magnussen,MAG,haas,9,8,4.0,Finished
2018,13,Belgian Grand Prix,spa,2018-08-26,gasly,GAS,toro_rosso,10,9,2.0,Finished
2018,13,Belgian Grand Prix,spa,2018-08-26,ericsson,ERI,sauber,13,10,1.0,+1 Lap
2018,13,Belgian Grand Prix,spa,2018-08-26,sainz,SAI,renault,14,11,0.0,+1 Lap
2018,13,Belgian Grand Prix,spa,2018-08-26,sirotkin,SIR,williams,16,12,0.0,+1 Lap
2018,13,Belgian Grand Prix,spa,2018-08-26,stroll,STR,williams,17,13,0.0,+1 Lap
2018,13,Belgian Grand Prix,spa,2018-08-26,brendon_hartley,HAR,toro_rosso,11,14,0.0,+1 Lap
2018,13,Belgian Grand Prix,spa,2018-08-26,vandoorne,VAN,mclaren,18,15,0.0,+1 Lap
2018,13,Belgian Grand Prix,spa,2018-08-26,ricciardo,RIC,red_bull,8,16,0.0,Retired
2018,13,Belgian Grand Prix,spa,2018-08-26,raikkonen,RAI,ferrari,6,17,0.0,Brakes
